Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
19486,Low,0.04,3.57,4.17,2795,Harry Burns,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Barrel Sharpener,0.59,United States,Central,Iowa,Mason City,50401,2015-01-26,2015-01-28,-69.91,8,30.9,87556
19487,Low,0.05,200.99,4.2,2795,Harry Burns,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,United States,Central,Iowa,Mason City,50401,2015-01-26,2015-01-30,1630.5251999999998,14,2363.08,87556
19488,Low,0.07,195.99,8.99,2795,Harry Burns,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,A1228,0.58,United States,Central,Iowa,Mason City,50401,2015-01-26,2015-01-26,-457.16,2,328.45,87556
23351,Medium,0.02,30.44,1.49,2796,Cindy McLeod,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Premier Elliptical Ring Binder, Black",0.37,United States,Central,Iowa,Sioux City,51106,2015-01-21,2015-01-23,266.7609,12,386.61,87553
22787,Medium,0.0,5.02,5.14,2797,Cameron Kendall,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.79,United States,East,Pennsylvania,Pittsburgh,15122,2015-01-10,2015-01-11,-159.3028,8,43.94,87552
23350,Medium,0.02,4.91,0.5,2797,Cameron Kendall,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 508,0.36,United States,East,Pennsylvania,Pittsburgh,15122,2015-01-21,2015-01-22,29.8839,9,43.31,87553
20618,Low,0.0,17.52,8.17,2801,Jimmy Wang,Regular Air,Home Office,Office Supplies,Appliances,Medium Box,Bionaire 99.97% HEPA Air Cleaner,0.5,United States,West,Arizona,Chandler,85224,2015-06-28,2015-07-03,52.763999999999996,15,284.34,91049
18070,Medium,0.07,500.98,28.14,2803,Catherine Dorsey Burnett,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",0.38,United States,West,California,East Los Angeles,90022,2015-02-05,2015-02-06,2699.9838,10,3913.02,86227
18071,Medium,0.1,178.47,19.99,2803,Catherine Dorsey Burnett,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,United States,West,California,East Los Angeles,90022,2015-02-05,2015-02-07,-170.98,1,180.14,86227
24604,Medium,0.07,30.56,2.99,2813,Marjorie Burnette,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,0.35,United States,South,Tennessee,Cleveland,37311,2015-02-07,2015-02-07,-95.61860000000001,12,364.92,88819
24044,High,0.05,4.71,0.7,2817,Paul W French,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,0.8,United States,East,Ohio,Newark,43055,2015-06-01,2015-06-02,-2.3760000000000003,2,12.16,89743
24045,High,0.04,55.99,1.25,2817,Paul W French,Express Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory32,0.35,United States,East,Ohio,Newark,43055,2015-06-01,2015-06-02,-18.3216,3,147.56,89743
24373,Low,0.08,6.48,2.74,2820,Laurence Simon,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",0.71,United States,Central,Missouri,Oakville,63129,2015-05-10,2015-05-12,-82.64,18,113.68,87899
24746,Not Specified,0.1,22.01,5.53,2820,Laurence Simon,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,0.59,United States,Central,Missouri,Oakville,63129,2015-01-14,2015-01-15,31.59,14,281.75,87900
23803,Low,0.02,21.98,2.87,2823,Max Hurley,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,0.55,United States,West,Nevada,North Las Vegas,89031,2015-04-30,2015-05-02,165.6345,11,240.05,87240
22660,Low,0.02,27.48,4.0,2825,Carole Rosen,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,United States,West,Idaho,Boise,83701,2015-05-20,2015-05-27,19.30800000000002,3,87.21,89497
22661,Low,0.08,10.06,2.06,2825,Carole Rosen,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,West,Idaho,Boise,83701,2015-05-20,2015-05-24,0.3299999999999969,4,40.15,89497
24607,High,0.05,11.29,5.03,2828,Monica Howard,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,X-Rack™ File for Hanging Folders,0.59,United States,West,California,El Centro,92243,2015-02-19,2015-02-21,-35.26,8,90.46,87720
23431,Medium,0.07,39.48,1.99,2828,Monica Howard,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,United States,West,California,El Centro,92243,2015-06-01,2015-06-02,322.25069999999994,12,467.03,87721
20594,Not Specified,0.03,140.98,36.09,2833,Tim Connolly,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",0.77,United States,Central,Minnesota,Inver Grove Heights,55076,2015-03-25,2015-03-27,-221.5,4,608.81,91030
20595,Not Specified,0.08,65.99,8.99,2833,Tim Connolly,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,United States,Central,Minnesota,Inver Grove Heights,55076,2015-03-25,2015-03-26,206.352,15,808.61,91030
19191,High,0.07,51.98,10.17,2837,Leslie Hawley,Regular Air,Home Office,Technology,Office Machines,Medium Box,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,0.37,United States,Central,Oklahoma,Tulsa,74133,2015-03-08,2015-03-10,439.78529999999995,13,637.37,89801
19192,High,0.1,80.97,33.6,2837,Leslie Hawley,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Lexmark Z25 Color Inkjet Printer,0.37,United States,Central,Oklahoma,Tulsa,74133,2015-03-08,2015-03-11,-149.4573,3,232.16,89801
18416,High,0.0,21.98,2.87,2840,Bob Berg,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,0.55,United States,South,Florida,North Miami,33161,2015-03-19,2015-03-20,21.095999999999997,16,360.03,87884
18419,Medium,0.05,15.68,3.73,2840,Bob Berg,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,United States,South,Florida,North Miami,33161,2015-06-11,2015-06-13,1166.6280000000002,17,260.01,87885
18420,Medium,0.0,14.98,8.99,2840,Bob Berg,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",0.39,United States,South,Florida,North Miami,33161,2015-06-11,2015-06-12,-40.6042,18,273.79,87885
18421,Medium,0.02,38.76,13.26,2840,Bob Berg,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1892,0.36,United States,South,Florida,North Miami,33161,2015-06-11,2015-06-12,-294.084,1,44.62,87885
21855,Not Specified,0.04,90.48,19.99,2847,Vanessa Day,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,0.4,United States,South,Tennessee,Collierville,38017,2015-04-09,2015-04-11,55.5552,3,268.64,85928
21856,Not Specified,0.02,9.77,6.02,2847,Vanessa Day,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,United States,South,Tennessee,Collierville,38017,2015-04-09,2015-04-10,-535.332,9,87.68,85928
21857,Not Specified,0.09,34.99,7.73,2847,Vanessa Day,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Box,Hunt Boston® Vacuum Mount KS Pencil Sharpener,0.59,United States,South,Tennessee,Collierville,38017,2015-04-09,2015-04-11,-208.72039999999998,1,37.62,85928
24455,Medium,0.0,49.99,19.99,2848,Eileen Dalton,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Zoom V.92 USB External Faxmodem,0.41,United States,South,Tennessee,Columbia,38401,2015-06-06,2015-06-08,38.885999999999996,16,832.97,85929
23622,Low,0.05,115.99,8.99,2851,Annie Sherrill,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,5185,0.58,United States,Central,Texas,Odessa,79762,2015-04-09,2015-04-13,719.3525999999999,11,1042.54,86454
23042,Medium,0.08,7.84,4.71,2855,Vicki Womble,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,0.35,United States,West,Washington,Des Moines,98198,2015-01-21,2015-01-22,-12.876779999999998,10,76.16,87316
23043,Medium,0.03,105.34,24.49,2855,Vicki Womble,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,0.61,United States,West,Washington,Des Moines,98198,2015-01-21,2015-01-22,618.1308,10,1038.14,87316
23213,Low,0.09,6783.02,24.49,2855,Vicki Womble,Regular Air,Consumer,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,United States,West,Washington,Des Moines,98198,2015-03-10,2015-03-14,-14140.7016,1,6296.0,87317
18516,Medium,0.06,2.94,0.96,2858,Jerry Webster,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,United States,South,Florida,Fruit Cove,32259,2015-05-17,2015-05-18,-8.876,3,8.79,88279
18506,Low,0.04,67.28,19.99,2858,Jerry Webster,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Catalog Binders with Expanding Posts,0.4,United States,South,Florida,Fruit Cove,32259,2015-05-23,2015-05-28,14.754,30,2051.68,88282
18507,Low,0.1,130.98,54.74,2858,Jerry Webster,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,United States,South,Florida,Fruit Cove,32259,2015-05-23,2015-05-23,669.612,42,5295.03,88282
18508,Low,0.04,2.78,1.25,2858,Jerry Webster,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,0.59,United States,South,Florida,Fruit Cove,32259,2015-05-23,2015-05-23,213.0,28,80.27,88282
20270,Not Specified,0.03,142.86,19.99,2859,Brad H Blake,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Letter Size Cart,0.56,United States,South,Florida,Gainesville,32601,2015-04-01,2015-04-03,-8.388100000000001,23,3292.02,88281
23238,Medium,0.05,20.99,4.81,2861,Dwight Robinson,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,United States,Central,Kansas,Hays,67601,2015-02-28,2015-02-28,4.90176,11,199.43,88280
25932,High,0.0,12.22,2.85,2862,Carrie High,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Aluminum Document Frame,0.55,United States,Central,Nebraska,La Vista,68128,2015-04-11,2015-04-12,76.38989999999998,9,110.71,88278
23136,Critical,0.01,13.79,8.78,2865,Roberta Mitchell,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,9-3/4 Diameter Round Wall Clock,0.43,United States,Central,Texas,Paris,75460,2015-02-23,2015-02-25,-36.77,4,56.68,90871
23137,Critical,0.04,33.29,8.74,2865,Roberta Mitchell,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,0.61,United States,Central,Texas,Paris,75460,2015-02-23,2015-02-24,87.03,8,273.34,90871
1529,High,0.01,125.99,8.99,2867,Dana Teague,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,United States,East,District of Columbia,Washington,20016,2015-04-17,2015-04-18,-582.6479999999999,2,226.88,11013
18998,High,0.03,896.99,19.99,2868,Eugene Clayton,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL300 Electric Binding System,0.38,United States,West,Washington,Edmonds,98026,2015-01-08,2015-01-10,3602.1311999999994,6,5220.48,85826
19529,High,0.01,125.99,8.99,2868,Eugene Clayton,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,United States,West,Washington,Edmonds,98026,2015-04-17,2015-04-18,-582.6479999999999,1,113.44,85827
19293,Not Specified,0.08,15.99,13.18,2868,Eugene Clayton,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,United States,West,Washington,Edmonds,98026,2015-05-25,2015-05-27,-66.585,4,66.02,85828
25724,Medium,0.07,2.89,0.5,2873,Benjamin Gunter,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 498,0.38,United States,South,Florida,Hialeah,33012,2015-01-22,2015-01-24,441.594,12,33.02,89872
25725,Medium,0.0,217.85,29.1,2873,Benjamin Gunter,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",0.68,United States,South,Florida,Hialeah,33012,2015-01-22,2015-01-23,394.17,10,2273.1,89872
21768,Low,0.05,4.84,0.71,2874,Marian Willis,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,United States,Central,Nebraska,La Vista,68128,2015-04-06,2015-04-15,13.448099999999998,4,19.49,89873
19246,Critical,0.03,304.99,19.99,2874,Marian Willis,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,United States,Central,Nebraska,La Vista,68128,2015-06-22,2015-06-24,4033.6089,19,5845.81,89874
19247,Critical,0.09,65.99,8.99,2874,Marian Willis,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,V 3600 Series,0.58,United States,Central,Nebraska,La Vista,68128,2015-06-22,2015-06-24,141.7824,12,633.85,89874
25599,Not Specified,0.0,8.33,1.99,2877,Shannon Aldridge,Express Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,United States,East,Ohio,North Olmsted,44070,2015-03-02,2015-03-04,74.1819,12,107.51,91492
7599,Not Specified,0.0,8.33,1.99,2878,Susan Carroll Berman,Express Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,United States,West,Washington,Seattle,98107,2015-03-02,2015-03-04,82.31,47,421.08,54369
18642,Medium,0.05,6.68,6.93,2880,Grace Black,Regular Air,Small Business,Office Supplies,Paper,Small Box,HP Office Paper (20Lb. and 87 Bright),0.37,United States,South,Florida,North Miami Beach,33160,2015-03-28,2015-03-29,-2.3520000000000096,11,77.2,88626
20315,Low,0.09,243.98,43.32,2880,Grace Black,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.55,United States,South,Florida,North Miami Beach,33160,2015-05-08,2015-05-13,1059.288,25,5587.89,88627
7718,High,0.03,4.06,6.89,2882,Andrew Gonzalez,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,0.6,United States,South,North Carolina,Charlotte,28206,2015-02-20,2015-02-22,-246.27609999999999,37,159.89,55300
7719,High,0.01,3.75,0.5,2882,Andrew Gonzalez,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 510,0.37,United States,South,North Carolina,Charlotte,28206,2015-02-20,2015-02-21,55.194599999999994,48,180.48,55300
7720,High,0.02,10.68,13.04,2882,Andrew Gonzalez,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Dana Swing-Arm Lamps,0.6,United States,South,North Carolina,Charlotte,28206,2015-02-20,2015-02-22,-307.29650000000004,31,350.48,55300
2314,High,0.07,28.99,8.59,2882,Andrew Gonzalez,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,0.56,United States,South,North Carolina,Charlotte,28206,2015-03-19,2015-03-19,-16.063740000000003,39,936.8,16676
694,Critical,0.05,6.48,8.73,2882,Andrew Gonzalez,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 227,0.37,United States,South,North Carolina,Charlotte,28206,2015-05-09,2015-05-09,-160.3847,35,232.5,4839
3065,High,0.09,363.25,19.99,2882,Andrew Gonzalez,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,United States,South,North Carolina,Charlotte,28206,2015-06-05,2015-06-06,732.2698,21,7497.05,21958
5689,Low,0.05,63.94,14.48,2882,Andrew Gonzalez,Express Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,United States,South,North Carolina,Charlotte,28206,2015-06-30,2015-07-07,270.8743,21,1336.35,40224
7137,Low,0.02,43.98,1.99,2882,Andrew Gonzalez,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Memorex 80 Minute CD-R Spindle, 100/Pack",0.44,United States,South,North Carolina,Charlotte,28206,2015-01-21,2015-01-25,333.7605,40,1724.01,50917
18694,Critical,0.05,6.48,8.73,2883,Stuart Sharma,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 227,0.37,United States,East,Ohio,North Olmsted,44070,2015-05-09,2015-05-09,-120.59,9,59.79,87632
20314,High,0.07,28.99,8.59,2884,Stuart C Robinson,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,0.56,United States,East,Ohio,North Ridgeville,44039,2015-03-19,2015-03-19,-12.078000000000001,10,240.21,87631
21065,High,0.09,363.25,19.99,2884,Stuart C Robinson,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,United States,East,Ohio,North Ridgeville,44039,2015-06-05,2015-06-06,1231.6569,5,1785.01,87633
23689,Low,0.05,63.94,14.48,2885,Gary Frazier,Express Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,United States,East,Ohio,North Royalton,44133,2015-06-30,2015-07-07,219.5442,5,318.18,87634
25718,High,0.03,4.06,6.89,2886,Gretchen McKinney,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,0.6,United States,East,Ohio,Parma,44134,2015-02-20,2015-02-22,-185.17,9,38.89,87630
25719,High,0.01,3.75,0.5,2886,Gretchen McKinney,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 510,0.37,United States,East,Ohio,Parma,44134,2015-02-20,2015-02-21,31.132799999999996,12,45.12,87630
25720,High,0.02,10.68,13.04,2886,Gretchen McKinney,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Dana Swing-Arm Lamps,0.6,United States,East,Ohio,Parma,44134,2015-02-20,2015-02-22,-231.05,8,90.45,87630
21514,High,0.1,209.37,69.0,2892,Benjamin Porter,Regular Air,Consumer,Furniture,Tables,Large Box,Hon 2111 Invitation™ Series Corner Table,0.79,United States,Central,Michigan,Livonia,48154,2015-02-23,2015-02-25,-165.59492040000003,11,2125.12,90011
21515,High,0.07,4.98,4.7,2893,Kathryn Tate,Regular Air,Consumer,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,United States,Central,Michigan,Madison Heights,48071,2015-02-23,2015-02-24,-21.684,9,45.05,90011
19909,Low,0.02,880.98,44.55,2896,Anna Ellis,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",0.62,United States,Central,Minnesota,Mankato,56001,2015-01-22,2015-01-26,4861.0638,8,7045.02,86925
18198,Critical,0.0,22.84,16.92,2896,Anna Ellis,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1973,0.39,United States,Central,Minnesota,Mankato,56001,2015-03-12,2015-03-14,-83.75,15,370.62,86927
20304,High,0.05,80.97,30.06,2897,Betty Giles,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,0.4,United States,Central,Minnesota,Maple Grove,55369,2015-02-13,2015-02-14,565.18,11,904.25,86926
20305,High,0.0,6.48,10.05,2897,Betty Giles,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1997,0.37,United States,Central,Minnesota,Maple Grove,55369,2015-02-13,2015-02-15,-38.72,2,16.31,86926
23151,Not Specified,0.06,70.89,89.3,2903,Frances Powers,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,KI Conference Tables,0.72,United States,East,Ohio,Reynoldsburg,43068,2015-06-25,2015-06-25,65.07702,6,364.26,87374
18611,High,0.07,4.13,0.99,2908,Robyn Lyon,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 491,0.39,United States,East,Ohio,Garfield Heights,44125,2015-01-08,2015-01-08,10.9592,4,16.07,88156
18612,High,0.03,22.72,8.99,2908,Robyn Lyon,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,United States,East,Ohio,Garfield Heights,44125,2015-01-08,2015-01-08,17.4294,1,25.26,88156
20827,Not Specified,0.05,34.98,7.53,2908,Robyn Lyon,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Fellowes EZ Multi-Media Keyboard,0.76,United States,East,Ohio,Garfield Heights,44125,2015-02-28,2015-03-03,-32.6664,16,581.08,88157
20828,Not Specified,0.0,3.14,1.92,2908,Robyn Lyon,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,0.84,United States,East,Ohio,Garfield Heights,44125,2015-02-28,2015-03-02,-13.135200000000001,8,27.53,88157
21290,High,0.04,4.13,0.99,2912,Hannah Carver,Express Air,Home Office,Office Supplies,Labels,Small Box,Avery 491,0.39,United States,Central,North Dakota,Grand Forks,58201,2015-04-28,2015-04-30,22.307699999999997,7,32.33,87396
21291,High,0.06,55.48,14.3,2912,Hannah Carver,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 194,0.37,United States,Central,North Dakota,Grand Forks,58201,2015-04-28,2015-04-30,443.0213999999999,12,642.06,87396
8310,Medium,0.05,535.64,14.7,2920,Ernest Peele,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Epson LQ-870 Dot Matrix Printer,0.59,United States,Central,Illinois,Chicago,60603,2015-06-07,2015-06-09,-1220.9144999999999,2,1068.6,59365
18166,Medium,0.0,6.37,5.19,2923,Lynne Griffith,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,United States,East,Maryland,Hagerstown,21740,2015-02-28,2015-03-02,-27.1492,15,99.75,86592
18345,Critical,0.02,110.98,13.99,2924,Courtney Nelson,Regular Air,Consumer,Furniture,Office Furnishings,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",0.69,United States,East,Maryland,Laurel,20707,2015-01-16,2015-01-18,-106.3424,2,226.53,86591
18346,Critical,0.01,8.01,2.87,2924,Courtney Nelson,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",0.4,United States,East,Maryland,Laurel,20707,2015-01-16,2015-01-18,44.9768,8,68.65,86591
25817,Critical,0.02,5.58,2.99,2928,Leslie Woodard,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Heavy-Duty EZD ™ Binder With Locking Rings,0.37,United States,South,South Carolina,Charleston,29418,2015-05-26,2015-05-28,689.328,42,236.83,90218
25819,Critical,0.02,54.1,19.99,2928,Leslie Woodard,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Desktop 3-Pocket Hot File®,0.59,United States,South,South Carolina,Charleston,29418,2015-05-26,2015-05-27,-33.586,36,1944.87,90218
21313,Not Specified,0.1,11.55,2.36,2931,Faye Hanna,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,United States,West,California,El Dorado Hills,95630,2015-02-28,2015-02-28,69.7672,12,135.77,87619
24866,High,0.01,35.44,19.99,2932,Phyllis Hull,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1880,0.38,United States,East,Connecticut,Stratford,6614,2015-04-22,2015-04-23,-52.822799999999994,1,55.43,87620
24995,Low,0.02,3.8,1.49,2935,Shirley Riley,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,United States,East,Massachusetts,Boston,2215,2015-05-11,2015-05-15,7.31,5,20.46,87617
24865,High,0.03,47.9,5.86,2938,Laurie Case Daniel,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1938,0.37,United States,East,Massachusetts,Stoneham,2180,2015-04-22,2015-04-25,642.9902999999999,20,931.87,87620
23567,Critical,0.05,2.62,0.8,2941,Leah Pollock,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,United States,East,New Jersey,Morristown,7960,2015-05-26,2015-05-27,12.71,8,21.41,87618
19575,Low,0.04,4.55,1.49,2944,Elsie Lane,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,United States,Central,Michigan,Midland,48640,2015-03-05,2015-03-07,28.288,13,59.75,90309
26054,Not Specified,0.01,7.64,1.39,2947,Kathy Turner,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Security-Tint Envelopes,0.36,United States,East,New York,Depew,14043,2015-02-04,2015-02-07,112.1181,20,162.49,87511
25051,Medium,0.07,42.98,4.62,2951,Jordan Womble,Express Air,Corporate,Office Supplies,Appliances,Small Box,Belkin F9M820V08 8 Outlet Surge,0.56,United States,Central,Kansas,Hays,67601,2015-02-15,2015-02-17,565.386,19,819.4,91397
25052,Medium,0.03,89.99,42.0,2951,Jordan Womble,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,United States,Central,Kansas,Hays,67601,2015-02-15,2015-02-18,-230.9528,19,1809.75,91397
25970,Medium,0.08,5.74,5.01,2952,Thelma Murray,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,0.39,United States,East,Ohio,Grove City,43123,2015-04-15,2015-04-17,-61.62804,12,70.03,91398
21200,Low,0.09,12.22,2.85,2954,William Sharma,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Aluminum Document Frame,0.55,United States,Central,Minnesota,Maplewood,55119,2015-06-18,2015-06-25,70.6767,9,102.43,86427
24817,Medium,0.1,37.94,5.08,2957,Francis I Davis,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,United States,Central,Wisconsin,Milwaukee,53209,2015-04-02,2015-04-04,95.05439999999999,4,137.76,90264
25709,Low,0.06,20.99,0.99,2958,Ellen Sparks,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,United States,Central,Wisconsin,Neenah,54956,2015-03-23,2015-03-28,224.96069999999997,18,326.03,90265
